====================
    02-11-2024     
====================

* bootable/recovery
078aaf8  recovery: Add device codename to recovery screen  [Greg Ross]
a7e4422  Implement notificationlight settings  [Erfan Abdi]
b3565b2  Settings: Only show gesture navigation if device has a software nav bar  [Rashed Abdel-Tawab]
3f7750d  LiveDisplay: Use AOSP preview images  [Erfan Abdi]
e9b7272  Settings: Introduce LiveDisplay settings  [Erfan Abdi]
1058988  Settings: Buttons: Implement power menu actions settings  [Erfan Abdi]
bc72dcd  ButtonSettings: Remove kill app action  [NurKeinNeid]
c0c0ecc  ButtonSettings: Remove split screen action  [jhenrique09]
6622e49  Implement button settings  [jhenrique09]
c94ee05  Settings: Redo "Good news, `encryptable=footer` is broken"  [Michael W]
9abe6fa  KeyboardSettings: Add a RemotePreference for device-specific panel  [Bruno Martins]
8fc54c0  Settings: Show single-touch wakeup setting on rear & front fps devices  [Terminator-J]
e7f1759  Hide SFPS wakeup setting when it's not supported  [Michael Bestas]
53e3588  FingerprintEnroll: Add config for dedicated side mounted fps  [Bruno Martins]
d9c1afb  Use AOSP string for side fps enrollment  [Michael Bestas]
e310f15  Settings: Import SecureSettingSeekBarPreference  [Tim Zimmermann]
0cdce49  Settings: Import CustomLabeledSeekBarPreference  [Tim Zimmermann]
644f557  Settings: Make NetworkScanHelper max search time customizable  [LuK1337]
214b5d7  Settings: Allow using legacy VPN types  [Alessandro Astone]
ef709a0  Settings: Add preference for KEY_MIN_REFRESH_RATE  [LuK1337]
896c5f2  Settings: Add peak refresh rate list preference  [Michael Bestas]
1408b2d  Settings: Move touch prefs to correct folder  [jhenrique09]
2f618e4  Settings: Display: Add High Touch Polling Rate Support  [Ramii Ahmed]
c1ebb2b  Settings: Rework fingerprint enrollment screen  [Bruno Martins]
520ca00  Settings: Add FastCharge preference into Battery settings  [Bruno Martins]
af1bde2  Settings: display: Add wake on plug switch  [Jon Evans]
d801d41  Settings: Use MD2 icon for Phone Msg  [chandu078]
43d38d0  Settings: Update some icons to MD2  [Anushek Prasal]
3f8c01b  Settings: Add mobile plan and private dns icons  [penglezos]
7d1ee3d  Settings: Add permissions for lineagehw  [jhenrique09]
4afada5  Settings: Add setup UI for minimum delay between an app's notification sounds  [Danny Baumann]
6753655  Settings: Add proximity check on wake preference  [Bruno Martins]
19f76a4  Settings: Add high touch sensitivity and touchscreen hovering toggles  [LuK1337]
1bc44fe  Settings: Allow devices to provide remote gesture preferences  [Bruno Martins]
f255e11  Settings: Add preference for TouchGestures  [Anushek Prasal]
ea3ca19  Settings: Allow to hide and disable status bar DT2S gesture  [Bruno Martins]
7326a97  Settings: Add double tap to sleep preference  [Rashed Abdel-Tawab]
48332ed  Settings: Fix loading iconpack-based Wellbeing icon  [Adithya R]
304f26e  Settings: Allow disabling screenshot shutter sound [2/2]  [maxwen]
704cac9  Settings: Add back SELinux info  [Stephen Smalley]
5c91cbc  Settings: fix typo in settings namespace for qr scanner on ls  [maxwen]
e0644a0  Settings: Observe auto brightness mode changes  [Ido Ben-Hur]
943c15f  Settings: Add three-fingers-swipe to screenshot [2/2]  [ghbhaha]
4df7780  Settings: Implement hide gestural navigation hint bar [2/3]  [Jesse Chan]
0688224  Security: Add Trust RestrictUsb Preference  [Erfan Abdi]
def5f86  Settings: Add hotspot setting to allow VPN upstreams [3/3]  [Sam Mortimer]
5f6b0e6  Settings: Add back increasing ring feature (3/3)  [Danny Baumann]
beb63c8  Settings: add option to enable AOD on charging only [2/2]  [darkobas]
fa86589  Settings: Add a RemotePreference for device-specific doze settings  [Steve Kondik]
ebfd763  Settings: Build vendor-support libs  [ezio84]
6332a1d  Settings: Import SettingsGoogle animations from UP1A.231005.007.A1  [minaripenguin]
7f9cee5  Settings: Bring in missing lottie animations  [Adithya R]
bbca4dc  Settings: Add missing illustration for camera gesture  [Adithya R]
7605bc1  Settings: Add missing gesture and battery animations  [Jason Edson]
cc84fdf  Settings: Align user avatar with homepage title  [jhonboy121]
392c0b6  Show user's Google avatar on the homepage  [Jason Edson]
f7b09de  Hide the "Show the vibrate icon in the Status Bar" setting  [Chirayu Desai]
39fb910  Settings: Properly set battery temperature  [Pranav Vashi]
d4326dc  Settings: Add temperature to battery header  [Anushek Prasal]
d0e3031  Settings: Add package name to installed app details [1/2]  [Luca Stefani]
89f0167  Remove the "About phone" avatar.  [Alex Cruz]
38b50df  Settings: Introduce new logo for derpfest  [Shinjo Akane]
8647082  Make kernel version clickable  [SagarMakhar]
f93f6a8  Settings: Change kernel preference behavior  [Alex]
c9a6405  Settings: Show full proc/version information  [xoomdev]
9d82d94  Use BUILD.VERSION.INCREMENTAL for search index check  [maxwen]
4eebc12  Settings: Remove duplicate build number from firmware dialogue  [Josh Fox (XlxFoXxlX)]
38b1fad  Settings: Disable all bugreport settings  [maxwen]
2bd399a  Ignore custom app space management activities  [Danny Lin]
107a3d7  Expand abbreviation in average memory usage string  [Danny Lin]
10f8bd9  Settings: Comment out Legal/Regulatory category  [jhenrique09]
5a16118  Settings: IS_DEBUGGABLE -> IS_ENG  [jhenrique09]
5caa619  Add back arrow to Desktop backup password  [Alex Cruz]
cfc857b  QS dev tiles: Don't set them to active area  [Alex Cruz]
5d17da4  WiFi: Remove country code checking  [xyyx]
0b641e0  Remove feedback and bug report stuff  [ezio84]
57e8639  Remove the Automatic ota check option but be sure it's disabled  [ezio84]
24f611b  Comment out Legal/Regulatory info  [Corey Edwards]
16294c0  Settings: Hide|disable "Phone number" from About phone information  [kubersharma001]
7cecfe4  DevelopmentSettings: Disable automatic updates  [Henrique Silva]
fdb236a  Remove useless USB page header  [Michael Bestas]
d120d09  get outer NFC preference to listen for changes  [inthewaves]
25e4b94  Fix inconsistent USB preference screen title  [Danny Lin]
4dd55ca  Settings: Hide unsupported USB modes automatically  [Wang Han]
fb788e1  Settings: Check if we have any color modes declared in overlay  [Luca Stefani]
707762d  BasebandVersionPreferenceController: Trim baseband if needed  [Bruno Martins]
a3beb84  Disable notification channel warnings by default  [Bruno Martins]
3344d2a  Don't reset A2DP offload when disabling developer settings  [Michael Bestas]
51447e5  Settings: Hardcode mainline module provider to google  [Alexander Koskovich]
891187c  Settings: Add support to open device maintainer's telegram  [marshmello61]
10d5b7a  Settings: Add simple maintainer string  [idoybh]
082376e  Settings: Add ROM banner uri link  [AmeChanRain]
6bb61c6  Settings: Add DerpFest logo inside firmware version  [NurKeinNeid]
cc9888c  Settings: Unlink android version from toolbar  [Harsh  Pal]
2403a8a  Settings: Add DerpFest Version to FirmwareVersion  [Harry Youd]
3063973  Settings: Add monochrome icon  [SamarV-121]
84a533e  Import cm_strings translations from Lineage  [Tim Zimmermann]


* packages/apps/ThemePicker
bc49350  ThemePicker: Update UI for custom sections  [Adithya R]


* packages/modules/Bluetooth
bdcd58e  Bluetooth: Add a workaround for M_RELEASE rsp len in ble_gap.cc  [AShiningRay]
d9b8a38  Merge tag 'android-14.0.0_r25' of https://android.googlesource.com/platform/packages/modules/Bluetooth into HEAD  [NurKeinNeid]


* packages/modules/Permission
055487e  PermissionController: Bypass google apps for role qualifications  [minaripenguin]
40282a0  safety center: Mitigate possible crashes caused by invalid cases  [minaripenguin]
0b09f75  PermissionController: Remove check/s for permission controller version  [minaripenguin]
7bc2a49  safety center: Prevent crash due to unexpected safety source  [minaripenguin]
8b60f3d  Merge tag 'android-14.0.0_r25' of https://android.googlesource.com/platform/packages/modules/Permission into HEAD  [NurKeinNeid]


* packages/providers/DownloadProvider
2040824  Merge tag 'android-14.0.0_r25' of https://android.googlesource.com/platform/packages/providers/DownloadProvider into HEAD  [NurKeinNeid]


* system/core
03537d0  Merge tag 'android-14.0.0_r25' of https://android.googlesource.com/platform/system/core into HEAD  [NurKeinNeid]


* system/sepolicy
5264a9e  Allow permissive backuptool domain on user builds  [Alexander Winkowski]
397ad68  Allow permissive domains on user builds for recovery  [Alexander Winkowski]
85e6c53  Allow adb root on user builds  [Alexander Winkowski]
7c2de97  sepolicy: allow system app to access sysfs_leds  [Marko Man]


* vendor/derp
9b2b4e9  config: Build Glimpse  [LuK1337]
27b8aad  kernel: Support kernel modules via kbuild  [Aaron Kling]
2d7ef74  kernel: Support copying modules to boot ramdisk  [Aaron Kling]
d7424d3  overlay: Increase max fling velocity  [ghostrider-reborn]
f014d33  overlay: Unset config_cellBroadcastAppLinks  [x0x00044]


* vendor/overlay
2dec57d  AndroidBlackTheme: Update colors  [Adithya R]
a60dc5d  AndroidBlackTheme: Move color resources to night  [Adithya R]


* vendor/pixel-framework
42f54dc  SystemUIGoogle: Sync CentralSurfaces  [NurKeinNeid]


* vendor/support
12e63b6  SeekBarPreference: Add space between value and units  [Dhina17]


